,US_GDP,US_PCE,US_CPI,US_CPI2,US_IP,EA_GDP,EA_PCE,EA_HICP,EA_IP,CH_GDP,CH_PCE,CH_CPI,CH_IP,UK_GDP,UK_PCE,UK_CPI,UK_CPI2,UK_IP,EUR_USD,USD_CNY,GBP_USD,GBP_CNY,EUR_CNY,EUR_GBP,USD_EUR,CNY_USD,USD_GBP,CNY_GBP,CNY_EUR,GBP_EUR
2001-06-01,,,3.193960511033689,3.200619,89.7811,,,2.92875989445911,,,,1.4,110.1,,,1.9,1.29199,102.6856,0.853,8.277,1.402,,7.0172,0.5978,1.1723329425556859,0.12081672103419114,0.7132667617689016,,0.14250698284215926,1.672800267648043
2001-07-01,14214.516,9377.003,2.7214823393167498,3.207811,89.2352,2170206.5,1121352465772.5,2.596546724660609,95.4920423298059,,,1.5,108.1,353674.8,262061000000.0,1.7,1.564537,102.3697,0.8615,8.2769,1.4148,,7.0189,0.6031,1.1607661056297156,0.12081818071983473,0.7068136839129205,,0.1424724671957144,1.6580998176090203
2001-08-01,,,2.7214823393167498,3.251713,89.157,,,2.4364546292637845,,,,1.0,108.1,,,2.1,1.818182,103.5282,0.9014,8.277,1.4372,,7.2978,0.6156,1.1093854004881296,0.12081672103419114,0.6957973838018369,,0.13702759735810793,1.6244314489928524
2001-09-01,,,2.5921658986175045,3.388746,88.6749,,,2.268554943613932,,,,-0.1,109.5,,,1.7,1.28866,103.0016,0.9114,8.2768,1.4638,,7.5801,0.6285,1.097213078779899,0.12081964044075005,0.6831534362617844,,0.1319243809448424,1.591089896579157
2001-10-01,14253.574,9528.302,2.127659574468077,3.484066,88.4051,2170799.9,1124462442862.1,2.3066841415465333,93.925506207816,,,0.2,108.8,355061.7,264186000000.0,1.6,1.159794,102.3697,0.905,8.2768,1.4501,,7.5528,0.6174,1.1049723756906078,0.12081964044075005,0.6896076132680505,,0.13240122868340218,1.6196954972465178
2001-11-01,,,1.894374282433997,3.601999,87.886,,,2.0272037666754006,,,,-0.3,107.9,,,1.2,1.158301,102.475,0.8883,8.2769,1.4356,,7.5296,0.6206,1.1257458065968704,0.12081818071983473,0.6965728615213151,,0.13280917977050574,1.6113438607798902
2001-12-01,,,1.603665521191311,3.564921,87.8518,,,2.0977198697068378,,,,-0.3,108.7,,,1.4,1.285347,102.0537,0.8912,8.2764,1.4413,,7.3649,0.6238,1.1220825852782765,0.1208254796771543,0.6938180808991882,,0.13577916875992885,1.6030779095864058
2002-01-01,14372.785,9549.516,1.1958997722095743,3.557463,88.4634,2174117.6,1124555968231.9,2.6429412534345165,94.6587784351304,6969823.0,12161254.7123841,-1.0,118.6,356452.2,264436000000.0,1.8,1.6883119999999998,101.4218,0.8832,8.2771,1.4322,,7.2945,0.6085,1.1322463768115942,0.120815261383818,0.6982265046781176,,0.1370895880457879,1.6433853738701725
2002-02-01,,,1.1363636363636465,3.527436,88.4578,,,2.504565614401244,,,,0.0,102.7,,,1.7,1.554404,101.5271,0.8707,8.2767,1.4227,,7.1447,0.61,1.1485012059262663,0.1208211001969384,0.7028888732691361,,0.13996388931655632,1.639344262295082
2002-03-01,,,1.3628620102214661,3.46848,89.1265,,,2.5301673803036273,,,,-0.8,110.9,,,1.7,1.5483870000000002,103.4229,0.8766,8.2773,1.423,,7.1836,0.6103,1.1407711613050422,0.12081234218887801,0.7027406886858749,,0.13920596915195724,1.6385384237260365
2002-04-01,14460.848,9597.82,1.643990929705219,3.465822,89.5507,2186136.6,1124272602403.7,2.372968790301755,95.4920423298059,,,-1.3,112.1,358198.7,265483000000.0,1.6,1.412067,101.2112,0.886,8.2772,1.4429,,7.2209,0.613,1.1286681715575622,0.12081380176871405,0.6930487213251091,,0.13848689221565177,1.6313213703099512
2002-05-01,,,1.2408347433727984,3.452132,89.9348,,,2.0795892169447994,,,,-1.1,112.9,,,1.2,1.277139,104.3707,0.917,8.277,1.4598,,7.4559,0.6188,1.0905125408942202,0.12081672103419114,0.6850253459377997,,0.1341219705199909,1.6160310277957337
2002-06-01,,,1.0692177827799743,3.241692,90.6736,,,1.8841322737759514,,,,-0.8,112.4,,,1.1,1.27551,98.99947,0.9561,8.2767,1.4837,,7.7696,0.6405,1.045915699194645,0.1208211001969384,0.6739906989283547,,0.12870675453047778,1.5612802498048401
2002-07-01,14519.633,9664.988,1.465614430665152,3.263706,90.6436,2194703.3,1130891377655.4,2.0169578622815987,95.5587034413799,,,-0.9,112.8,360580.0,268175000000.0,1.4,1.540437,105.5292,0.9935,8.2768,1.5565,,8.205,0.6469,1.0065425264217414,0.12081964044075005,0.6424670735624799,,0.1218769043266301,1.5458339774308238
2002-08-01,,,1.747463359639223,3.146595,90.5505,,,2.159938287477492,,,,-0.7,112.7,,,1.3,1.27551,105.3186,0.9781,8.2767,1.5368,,8.0784,0.6274,1.022390348635109,0.1208211001969384,0.6507027589796981,,0.12378688849277084,1.5938795027095953
2002-09-01,,,1.516002245929271,3.026606,90.6373,,,2.1413001666880316,,,,-0.7,113.8,,,1.2,1.272265,106.8984,0.9806,8.277,1.5563,,8.1388,0.6352,1.0197838058331634,0.12081672103419114,0.6425496369594551,,0.1228682361036025,1.5743073047858942
2002-10-01,14537.58,9718.745,2.0270270270270174,2.937194,90.3988,2198660.9,1137870422506.5,2.2931078657442816,95.2253978835097,,,-0.8,114.2,363426.9,270583000000.0,1.5,1.656051,105.5292,0.9812,8.2772,1.5575,,8.1619,0.6277,1.019160211985324,0.12081380176871405,0.6420545746388443,,0.12252049155221212,1.5931177314003504
2002-11-01,,,2.2535211267605604,2.824322,90.8947,,,2.2817587488783486,,,,-0.7,114.5,,,1.6,1.526718,105.8452,1.0013,8.2772,1.5711,,8.2555,0.6368,0.9987016878058523,0.12081380176871405,0.6364967220418815,,0.12113136696747623,1.5703517587939697
2002-12-01,,,2.4802705749718212,2.792164,90.3906,,,2.309851965288412,,,,-0.4,114.9,,,1.7,1.77665,106.6877,1.0194,8.2777,1.5863,,8.2166,0.6395,0.9809691975671964,0.12080650422218733,0.6303977809998108,,0.12170484141859164,1.563721657544957
2003-01-01,14614.141,9766.616,2.757456387169399,2.778159,91.1369,2192313.0,1137353622393.0,2.1542383683875066,95.8586784434631,7496914.0,12890044.1794581,0.4,114.8,366132.2,272301000000.0,1.4,1.532567,106.1611,1.0622,8.2775,1.6175,,8.6801,0.6505,0.9414422895876482,0.12080942313500453,0.6182380216383307,,0.11520604601329479,1.5372790161414298
2003-02-01,,,3.146067415730336,2.69562,91.2505,,,2.3924662764062132,,,,0.2,119.8,,,1.6,1.658163,107.3196,1.0785,8.278,1.6079,,8.9524,0.6557,0.9272137227630969,0.12080212611741965,0.621929224454257,,0.11170188999597873,1.5250876925423213
2003-03-01,,,3.025210084033625,2.619135,91.0006,,,2.4171095925082486,,,,0.9,116.9,,,1.6,1.524778,107.0037,1.0797,8.2773,1.5825,,8.9243,0.6842,0.9261831990367694,0.12081234218887801,0.631911532385466,,0.11205360644532343,1.4615609470914936
2003-04-01,14743.567,9878.442,2.175125488008911,2.450573,90.4311,2193194.5,1139395652959.1,2.103804484756866,94.7254395467044,,,1.0,114.9,369474.1,275579000000.0,1.5,1.518987,106.4771,1.0862,8.2772,1.5739,,9.0145,0.6908,0.9206407659731173,0.12081380176871405,0.6353643814727746,,0.11093238671030008,1.447596988998263
2003-05-01,,,1.8941504178273005,2.338588,90.4,,,1.8611670020120874,,,,0.7,113.7,,,1.3,1.261034,105.1079,1.1556,8.2769,1.6224,,9.2131,0.697,0.8653513326410524,0.12081818071983473,0.6163708086785009,,0.10854109908716934,1.4347202295552368
2003-06-01,,,1.948775055679297,2.261697,90.5196,,,2.02541200150963,,,,0.3,116.9,,,1.2,1.007557,105.7399,1.1674,8.2771,1.6609,,9.7851,0.7196,0.8566044200788077,0.120815261383818,0.6020832078993317,,0.1021961962575753,1.3896609227348526
2003-07-01,14988.782,10018.122,2.055555555555544,2.228217,90.9869,2206626.6,1145543006774.2,1.9770809721697535,95.0254145487876,,,0.5,116.5,373682.7,277540000000.0,1.3,1.264223,106.3718,1.1365,8.2773,1.6221,,9.5541,0.69605,0.8798944126704795,0.12081234218887801,0.61648480364959,,0.104667106268513,1.436678399540263
2003-08-01,,,2.216066481994461,2.155287,90.7933,,,2.063931537880692,,,,0.9,117.1,,,1.4,1.2594459999999998,106.5824,1.1155,8.277,1.5939,,9.2446,0.6962,0.8964589870013447,0.12081672103419114,0.6273919317397578,,0.10817125673366074,1.4363688595231254
2003-09-01,,,2.378318584070782,2.174311,91.3819,,,2.171729851870463,,,,1.1,116.3,,,1.3,1.256281,106.7931,1.1267,8.2772,1.6155,,9.0757,0.6981,0.8875477056891807,0.12081380176871405,0.6190034045187249,,0.1101843383981401,1.4324595330181922
2003-10-01,15162.76,10087.092,2.041942604856528,2.150681,91.5049,2221484.9,1149348531130.0,2.0788979336255675,96.7586034497125,,,1.8,117.2,377159.2,279165000000.0,1.3,1.12782,108.6888,1.1714,8.2768,1.6792,,9.6601,0.7047,0.8536793580331228,0.12081964044075005,0.5955216769890423,,0.10351859711597189,1.4190435646374344
2003-11-01,,,1.9283746556473913,2.025956,92.1265,,,2.193257300413576,,,,3.0,117.9,,,1.3,1.12782,107.2143,1.171,8.2769,1.6897,,9.6195,0.6863,0.8539709649871904,0.12081818071983473,0.5918210333195242,,0.1039555070429856,1.4570887367040652
2003-12-01,,,2.0352035203520247,1.967767,92.1732,,,2.0207059997505272,,,,3.2,118.1,,,1.3,0.8728179,107.2143,1.2298,8.277,1.7516,,9.9481,0.6965,0.813140348024069,0.12081672103419114,0.5709065996802923,,0.10052170766276977,1.4357501794687724
2004-01-01,15248.68,10181.141,2.026286966046009,1.949813,92.3268,2232845.2,1155982459680.3,1.834289992513094,96.9252562286476,8225812.5,13862188.6379256,3.2,107.2,378483.7,280754000000.0,1.5,1.132075,108.5835,1.2638,8.277,1.8255,,10.4539,0.7048,0.7912644405760405,0.12081672103419114,0.5477951246233909,,0.0956580797597069,1.4188422247446084
2004-02-01,,,1.688453159041381,2.037157,92.8995,,,1.6654238130748178,,,,2.1,123.2,,,1.4,1.129235,108.2675,1.264,8.2771,1.8673,,10.2502,0.6846,0.7911392405063291,0.120815261383818,0.5355325871579286,,0.09755907201810697,1.4607069821793748
2004-03-01,,,1.7400761283306032,2.126567,92.5368,,,1.7175336710737454,,,,3.0,119.4,,,1.2,1.001252,108.3728,1.2261,8.2771,1.8261,,10.333,0.6683,0.8155941603458119,0.120815261383818,0.5476151360823613,,0.09677731539727087,1.4963339817447254
2004-04-01,15366.85,10236.694,2.2925764192139875,2.247883,92.8957,2246148.4,1158446190329.2,2.085132634176423,97.8585117906841,,,3.8,119.1,379876.7,283081000000.0,1.1,0.9975063,108.8994,1.1989,8.2769,1.8031,,10.1973,0.6666,0.8340979230961715,0.12081818071983473,0.5546004104043037,,0.09806517411471664,1.5001500150015001
2004-05-01,,,2.8977583378895444,2.228612,93.5845,,,2.4814814814814845,,,,4.4,117.5,,,1.4,1.120797,107.3196,1.2,8.2771,1.786,,9.7884,0.6737,0.8333333333333334,0.120815261383818,0.5599104143337066,,0.10216174247067959,1.48434021077631
2004-06-01,,,3.1676679410158393,2.370793,92.8651,,,2.404438964241673,,,,5.0,116.2,,,1.5,1.246883,107.109,1.2146,8.2767,1.8279,,10.1228,0.6658,0.8233163181294254,0.1208211001969384,0.5470758794244761,,0.09878689690599439,1.5019525382997898
2004-07-01,15512.619,10356.936,2.939575394665228,2.254997,93.5502,2251590.0,1159898698936.5,2.346258335391438,97.7918506791101,,,5.3,115.5,380558.5,284578000000.0,1.4,1.123595,106.6877,1.2266,8.2767,1.8438,,10.0739,0.6701,0.8152616990053808,0.1208211001969384,0.5423581733376722,,0.09926642114771836,1.4923145799134456
2004-08-01,,,2.5474254742547275,2.249671,93.6301,,,2.392108508014812,,,,5.3,115.9,,,1.4,0.9950249,105.1079,1.2191,8.2768,1.8203,,9.9663,0.66255,0.8202772537117545,0.12081964044075005,0.54935999560512,,0.10033813953021682,1.5093200513168818
2004-09-01,,,2.5391680172879516,2.23192,93.7353,,,2.150141294999375,,,,5.2,116.1,,,1.2,0.8684863000000002,104.792,1.2224,8.2767,1.7937,,10.072,0.67775,0.8180628272251309,0.1208211001969384,0.5575068294586608,,0.09928514694201748,1.4754703061600887
2004-10-01,15670.88,10474.084,3.1909140075716547,2.229333,94.5695,2260764.9,1170575426550.9,2.3923444976076347,97.8585117906841,,,4.3,115.7,381513.8,286866000000.0,1.3,0.8674101999999999,104.792,1.2507,8.2765,1.8077,,10.2726,0.69095,0.7995522507395859,0.12082401981513924,0.5531891353653814,,0.09734633880419757,1.4472827266806572
2004-11-01,,,3.621621621621607,2.293797,94.8015,,,2.2810890360559277,,,,2.8,114.8,,,1.5,0.9913259,105.5292,1.2997,8.2765,1.8607,,10.554,0.6958,0.7694083249980764,0.12082401981513924,0.5374321491911646,,0.09475080538184574,1.4371945961483186
2004-12-01,,,3.3423180592991875,2.304188,95.5415,,,2.3597016750213973,,,,2.4,114.4,,,1.8,1.359703,105.0026,1.3406,8.2765,1.9286,,11.0018,0.69155,0.7459346561241236,0.12082401981513924,0.5185108368764907,,0.09089421730989475,1.4460270407056612
2005-01-01,15844.727,10540.638,2.8448738593666034,2.308836,95.8785,2265143.7,1174715127105.2,1.9482906506555597,98.1251562369803,9019761.0,15402840.8325681,1.9,120.9,384555.2,289827000000.0,1.7,1.243781,105.6345,1.3123,8.2765,1.8797,,11.2741,0.70505,0.7620208793720947,0.12082401981513924,0.5319997872000851,,0.08869887618523872,1.41833912488476
2005-02-01,,,3.0530262453133394,2.279146,96.5709,,,2.0782396088019572,,,,3.9,107.6,,,1.7,1.115718,105.2133,1.3013,8.2765,1.8871,,10.7824,0.69255,0.7684623069238454,0.12082401981513924,0.5299136240792751,,0.09274373052381658,1.4439390657714244
2005-03-01,,,3.2068412613575736,2.238654,96.4345,,,2.186588921282806,,,,2.7,115.1,,,2.0,1.359446,103.5282,1.3185,8.2765,1.9043,,10.9389,0.6879,0.7584376185058779,0.12082401981513924,0.5251273433807698,,0.09141687006920257,1.453699665649077
2005-04-01,15922.782,10657.449,3.3617929562433257,2.231837,96.6347,2278805.0,1181777930814.6,2.0908871162678366,98.8584284642946,,,1.8,116.0,389073.9,289618000000.0,1.9,1.351701,106.2665,1.2943,8.2765,1.8961,,10.7255,0.68665,0.7726184037703778,0.12082401981513924,0.5273983439691999,,0.09323574658524078,1.4563460278162093
2005-05-01,,,2.869287991498415,2.350311,96.7251,,,1.987712323816404,,,,1.8,116.6,,,1.9,1.34657,105.6345,1.2697,8.2765,1.8559,15.8081,10.7239,0.6775,0.7875876191226273,0.12082401981513924,0.5388221348132981,0.06325870914278123,0.09324965730750939,1.4760147601476015
2005-06-01,,,2.541026998411855,2.191008,97.1483,,,2.046959662853709,,,,1.6,116.8,,,2.0,1.468821,106.4771,1.2155,8.2765,1.8177,15.026,10.1205,0.67545,0.8227067050596463,0.12082401981513924,0.550145788633988,0.0665513110608279,0.09880934736426066,1.4804944851580428
2005-07-01,16047.587,10745.873,3.067160232681121,2.292571,96.8397,2296676.0,1188064113332.1,2.1476833976834087,99.2583951337389,,,1.8,116.1,393177.4,292866000000.0,2.3,1.841915,105.2133,1.2041,8.2264,1.7507,14.6635,10.0038,0.679,0.8304958059961798,0.12155985607313041,0.5712000913920147,0.06819654243529853,0.09996201443451488,1.4727540500736376
2005-08-01,,,3.6469344608879517,2.256804,97.1584,,,2.1917148362234906,,,,1.3,116.0,,,2.4,1.835576,104.3707,1.2295,8.1017,1.7944,14.3476,9.903,0.6914,0.8133387555917039,0.12343088487601368,0.5572893446277307,0.06969806796955588,0.10097950116126427,1.4463407578825571
2005-09-01,,,4.741833508956805,2.326514,95.2764,,,2.5980274236228063,,,,0.9,116.5,,,2.5,1.710317,105.8452,1.2234,8.0919,1.8064,14.8064,10.028,0.68335,0.8173941474579042,0.12358037049395072,0.5535872453498671,0.06753836178949643,0.09972078181092939,1.463378941977025
2005-10-01,16136.734,10765.68,4.350104821802936,2.318218,96.4411,2310689.3,1193481603739.7,2.468248262640782,100.691609032581,,,1.2,116.1,398565.4,294681000000.0,2.4,1.7073169999999998,104.792,1.2022,8.0895,1.7651,14.2862,9.7444,0.68195,0.8318083513558476,0.1236170344273441,0.5665401393688744,0.06999762008091726,0.10262304503099215,1.4663831659212554
2005-11-01,,,3.3385498174230532,2.424911,97.5016,,,2.3141486810551504,,,,1.3,116.6,,,2.2,1.7043240000000002,106.1611,1.1789,8.084,1.7349,14.2358,9.7097,0.679,0.8482483671218932,0.12370113805047007,0.5764020981036371,0.07024543755883056,0.10298979371144319,1.4727540500736376
2005-12-01,,,3.3385498174230532,2.463042,97.9723,,,2.269469660774015,,,,1.6,116.5,,,2.1,1.447353,109.742,1.1861,8.0755,1.7458,13.9714,9.4897,0.6798,0.8430992327796982,0.12383134171258746,0.5728032993470042,0.0715747884965,0.10537740919101764,1.4710208884966167
2006-01-01,16353.835,10883.075,4.018789144050117,2.444816,98.127,2330337.0,1199339595359.6,2.451923076923057,101.524872927256,9982318.0,16881690.7634284,1.9,,400418.8,293043000000.0,2.2,1.7,108.2675,1.2126,8.0654,1.7686,13.8499,9.5204,0.6853,0.8246742536698005,0.1239864110893446,0.5654189754608164,0.07220268738402444,0.1050376034620394,1.4592149423610097
2006-02-01,,,3.63825363825363,2.492938,98.1687,,,2.371257485029954,,,,0.9,120.1,,,2.2,1.8,108.1622,1.194,8.0512,1.748,14.3455,9.7471,0.6806,0.8375209380234506,0.12420508744038156,0.5720823798627003,0.06970827088634067,0.10259461788634569,1.4692918013517484
2006-03-01,,,3.4179181771103018,2.575349,98.3913,,,2.2111269614836004,,,,0.8,117.8,,,2.0,1.7,109.426,1.2028,8.035,1.7442,14.0853,9.6098,0.6806,0.8313934153641502,0.12445550715619166,0.5733287467033598,0.07099600292503531,0.10406043830256613,1.4692918013517484
2006-04-01,16396.151,10939.498,3.613835828600931,2.67529,98.6826,2357160.1,1205618074698.7,2.4624126908961763,103.324722939755,,,1.2,116.6,401500.9,292786000000.0,2.2,1.7,109.6367,1.2273,8.0143,1.768,13.9029,9.7038,0.6964,0.8147967082212988,0.12477696118188737,0.5656108597285068,0.0719274395989326,0.10305241245697562,1.4359563469270533
2006-05-01,,,3.9772727272727293,2.778406,98.7074,,,2.515946137491154,,,,1.4,117.9,,,2.4,1.6,110.5845,1.2767,8.0131,1.8687,14.5639,10.0503,0.6942,0.7832693663350827,0.12479564712782819,0.5351313747525017,0.06866292682591887,0.09949951742734048,1.4405070584845865
2006-06-01,,,4.1817243159525175,3.029284,99.0398,,,2.4778761061946764,,,,1.5,119.5,,,2.6,1.7,111.2164,1.2661,8.0042,1.8435,14.9792,10.2155,0.6847,0.7898270278808941,0.12493440943504659,0.5424464334147003,0.06675923947874386,0.097890460574617,1.4604936468526362
2006-07-01,16420.738,11009.748,4.104669061056954,3.089187,98.9751,2371342.8,1210120746736.4,2.4686983227025783,103.724689609199,,,1.0,116.7,401873.5,294645000000.0,2.5,1.4,110.0579,1.2681,7.9897,1.8443,14.7776,10.1648,0.6921,0.7885813421654444,0.12516114497415423,0.5422111370167543,0.0676699870073625,0.09837871871556746,1.4448779078167895
2006-08-01,,,3.926568077511483,3.219901,99.4047,,,2.321470657553615,,,,1.3,115.7,,,2.6,1.6,111.0058,1.281,7.9722,1.8941,14.8904,10.1728,0.6837,0.7806401249024201,0.12543588971676575,0.5279552293965472,0.06715736313329393,0.09830135262661213,1.4626298083954952
2006-09-01,,,2.012072434607637,3.207054,99.2246,,,1.7936694021102095,,,,1.5,116.1,,,2.5,1.8,111.3217,1.2722,7.9334,1.8839,15.1377,10.1936,0.6728,0.7860399308284861,0.1260493609297401,0.5308137374595254,0.0660602337211069,0.09810076911002982,1.4863258026159336
2006-10-01,16561.866,11114.771,1.4063284781516971,3.285968,99.1229,2398269.2,1221321169931.7,1.6136576239476286,104.824597950171,,,1.4,114.7,403746.8,295022000000.0,2.5,1.8,110.1632,1.2617,7.9018,1.8765,14.7691,10.0066,0.6777,0.792581437742728,0.12655344351919817,0.5329070077271516,0.06770893283950952,0.09993404353126936,1.4755791648221928
2006-11-01,,,1.9687026754164672,3.141252,99.0963,,,1.8867924528301883,,,,1.9,114.9,,,2.8,2.0,110.9005,1.2888,7.8622,1.9125,15.0117,10.0428,0.66845,0.7759155803848542,0.1271908626084302,0.5228758169934641,0.06661470719505452,0.09957382403313818,1.4959982048021543
2006-12-01,,,2.5239777889954462,3.1159,100.1125,,,1.927119831814994,,,,2.8,114.7,,,2.9,2.0,110.1632,1.3205,7.8219,1.9629,15.5049,10.378,0.6729,0.7572889057175313,0.12784617548166047,0.5094503031229304,0.06449574005636928,0.09635767970707265,1.4861049190072817
2007-01-01,16611.69,11183.323,2.075765178123423,3.136734,99.7546,2413381.4,1219868275671.9,1.8653214453308253,106.2911424048,10976751.0,18893048.3836023,2.2,,407553.3,298119000000.0,2.7,1.9,110.5845,1.2993,7.7876,1.9587,15.2773,10.2793,0.6715,0.7696451935657662,0.12840926601263547,0.510542706897432,0.06545659246070967,0.09728288891266916,1.4892032762472078
2007-02-01,,,2.420260782347028,3.152428,100.7166,,,1.8717828731867003,,,,2.7,112.6,,,2.7,1.9,109.1101,1.308,7.7502,1.9589,15.2883,10.1016,0.6613,0.764525993883792,0.12902892828572166,0.5104905814487722,0.06540949615065116,0.09899421873762573,1.5121729925903524
2007-03-01,,,2.798197295943927,3.099888,100.8952,,,1.953942777390072,,,,3.3,117.6,,,2.9,2.1,108.7941,1.3246,7.7369,1.9474,15.1577,10.2408,0.67365,0.7549448890231013,0.1292507334979126,0.5135051864023826,0.06597306979291054,0.09764862120146864,1.4844503822459736
2007-04-01,16713.314,11212.669,2.5929247633283525,2.957465,101.5723,2430874.2,1229912279454.5,1.9295205083766698,106.791100741605,,,3.0,117.4,409851.3,301167000000.0,2.7,2.0,107.3196,1.3513,7.7247,1.9879,15.1605,10.2951,0.6798,0.7400281210686006,0.1294548655611221,0.5030434126465114,0.06596088519507931,0.09713358782333344,1.4710208884966167
2007-05-01,,,2.709885742672613,2.774199,101.6269,,,1.8896186196566411,,,,3.4,118.1,,,2.5,2.1,109.5313,1.3518,7.6773,1.9842,15.4038,10.4812,0.6827,0.7397544015386892,0.1302541257994347,0.5039814534825119,0.06491904594970072,0.09540892264244552,1.4647722279185587
2007-06-01,,,2.692765113974227,2.621714,101.6547,,,1.922855497985032,,,,4.4,119.4,,,2.5,2.1,107.7409,1.3421,7.6333,1.9867,15.1316,10.2749,0.67925,0.7451009611802398,0.131004938886196,0.5033472592741732,0.06608686457479711,0.0973245481707851,1.472211998527788
2007-07-01,16809.587,11287.468,2.3178905864958077,2.525322,101.4953,2440959.3,1235395851482.4,1.7982708933717673,107.95767019415,,,5.6,118.0,412986.5,307032000000.0,2.0,2.0,107.2143,1.3726,7.5757,2.0355,15.2707,10.2816,0.674,0.7285443683520326,0.13200100320762437,0.49127978383689513,0.0654848828148022,0.09726112667289138,1.4836795252225519
2007-08-01,,,1.897448478900876,2.459164,101.6943,,,1.7735805597143939,,,,6.5,117.5,,,2.0,2.0,108.5835,1.3626,7.5734,2.011,15.3588,10.3434,0.6746,0.7338910905621605,0.13204109118757756,0.49726504226752855,0.06510925332708284,0.09668000850784074,1.4823599169878448
2007-09-01,,,2.8338264299802685,2.475003,101.9428,,,2.165150293677298,,,,6.2,118.9,,,2.0,1.8,107.2143,1.391,7.521,2.0184,15.216,10.3404,0.67795,0.7189072609633357,0.13296104241457254,0.4954419342053111,0.06572029442691904,0.09670805771536883,1.4750350320820118
2007-10-01,16915.191,11331.949,3.610698365527476,2.494632,101.6446,2452852.0,1240173012874.7,2.589182968929804,108.490959086743,,,6.5,117.9,415095.1,306628000000.0,2.3,1.9,107.8462,1.4233,7.5019,2.0449,15.3317,10.6827,0.69735,0.7025925665706457,0.13329956411042534,0.489021468042447,0.06522433911438393,0.09360929353066172,1.4340001434000142
2007-11-01,,,4.373267326732666,2.64947,102.2167,,,3.0940878766965607,,,,6.9,117.3,,,2.2,1.7,108.0569,1.4683,7.421,2.0701,15.5295,10.749,0.6924,0.6810597289382279,0.13475272874275704,0.4830684507994783,0.06439357352136256,0.09303190994511117,1.4442518775274407
2007-12-01,,,4.108813392417532,2.712396,102.2764,,,3.105305374126277,,,,6.5,117.4,,,2.3,1.8,107.5303,1.4559,7.3682,2.0161,15.211,10.9231,0.71455,0.6868603612885501,0.13571835726500367,0.4960071425028521,0.0657418973111564,0.09154910236105135,1.399482191589112
2008-01-01,16843.003,11316.411,4.294695655165981,2.747695,102.1493,2466699.6,1239289862677.3,3.2707589542784854,109.224231314057,11616248.0,20413627.67311,7.1,,417322.8,308169000000.0,2.4,1.7,107.425,1.4728,7.2405,1.9702,14.5407,10.7524,0.73335,0.6789788158609451,0.13811200883916858,0.507562683991473,0.06877248000440145,0.0930024924667981,1.3636053726051682
2008-02-01,,,4.142959270611968,2.617738,101.7756,,,3.3302710151584813,,,,8.7,115.4,,,2.6,1.7,108.7941,1.4759,7.1644,1.9646,14.1375,10.7037,0.74955,0.6775526797208483,0.13957902964658592,0.5090094675760969,0.07073386383731212,0.09342563786354252,1.3341338136215062
2008-03-01,,,3.9749035501344343,2.688949,101.4508,,,3.6618754277891963,,,,8.3,117.8,,,2.6,1.6,105.7399,1.552,7.0722,2.0015,14.1462,10.786,0.7652,0.6443298969072164,0.14139871609965782,0.49962528103922055,0.07069036207603455,0.09271277582050808,1.3068478829064296
2008-04-01,16943.291,11347.595,3.9037609759888126,2.725505,100.7554,2457354.6,1236753731578.8,3.3439129449104543,108.024331305725,,,8.5,115.7,414987.5,304536000000.0,3.0,1.8,107.3196,1.5754,6.9997,1.9816,13.8514,10.9802,0.7888,0.6347594261774788,0.14286326556852436,0.5046427129592249,0.07219486838875493,0.09107302234931969,1.2677484787018256
2008-05-01,,,4.088413823123993,2.793043,100.1336,,,3.7430736175505963,,,,7.7,116.0,,,3.3,1.9,106.4771,1.5554,6.9725,1.965,13.7965,10.8586,0.79015,0.6429214350006429,0.14342058085335246,0.5089058524173028,0.0724821512702497,0.0920929033208701,1.2655824843384167
2008-06-01,,,4.935966105947864,2.933931,99.8728,,,4.032986895616819,,,,7.1,116.0,,,3.7,1.9,106.0558,1.5562,6.8993,1.9664,13.7148,10.7657,0.786,0.6425909266161162,0.1449422405171539,0.5085435313262815,0.07291393239420188,0.09288759671921008,1.272264631043257
2008-07-01,16854.295,11260.136,5.497512078341837,3.010504,99.4194,2444295.7,1232961157080.2998,4.121843505831735,105.557870177485,,,6.3,114.7,408503.4,299649000000.0,4.2,2.2,106.8984,1.5759,6.8355,1.9888,13.6532,10.8155,0.7909,0.6345580303318739,0.1462950771706532,0.502815768302494,0.07324290276272229,0.09245989552031807,1.2643823492224049
2008-08-01,,,5.308017162091239,3.080765,97.8491,,,3.9040398325223435,,,,4.9,112.8,,,4.4,2.2,106.1611,1.4955,6.8462,1.8865,13.5054,10.6565,0.78785,0.6686726847208291,0.14606643101282465,0.5300821627352239,0.07404445629155745,0.09383944071693333,1.2692771466649742
2008-09-01,,,4.953319875136075,3.071629,93.5576,,,3.7087137864953323,,,,4.6,111.4,,,4.8,2.4,105.7399,1.4342,6.8307,1.7973,12.2768,9.9797,0.81165,0.6972528238739367,0.1463978801586953,0.5563901407667057,0.08145445067118467,0.10020341292824435,1.2320581531448285
2008-10-01,16485.35,11158.801,3.7310578899565128,2.922213,94.4985,2401175.7,1226915195232.0,3.230510375771156,98.5917840179985,,,4.0,108.2,400086.1,292364000000.0,4.2,2.1,105.6345,1.3266,6.8358,1.6862,12.115,9.6434,0.7919,0.7538067239559777,0.14628865677755348,0.5930494603249912,0.08254230293025175,0.10369786589791982,1.2627857052658162
